test_image,train_image,hamming,test_label,train_label,same_label,test_user,train_user,mad
data/processed/test/stop_inverted/8f4cc6e1-05ff-446e-b18a-9d4ff37a4e8c.jpg,data/processed/train/two_up_inverted/0a3af720-7f96-4ba5-806d-bf8f4ba440d9.jpg,1,stop_inverted,two_up_inverted,False,c19f13f8f67a,4638cdbfef22,33.3017578125
data/processed/test/stop_inverted/8f4cc6e1-05ff-446e-b18a-9d4ff37a4e8c.jpg,data/processed/train/two_up_inverted/28577ba0-4162-4125-b9c1-67798b5f06f1.jpg,1,stop_inverted,two_up_inverted,False,c19f13f8f67a,7dc8fe4ca8b6,51.6494140625
data/processed/test/stop_inverted/90978d68-4f21-4a16-865a-b81023b58c1e.jpg,data/processed/train/four/a392557f-2733-413f-a6df-bbd8404015d8.jpg,1,stop_inverted,four,False,073ac29f806d,998f6ad69140,51.41796875
data/processed/test/stop_inverted/90978d68-4f21-4a16-865a-b81023b58c1e.jpg,data/processed/train/one/b7cdd5cf-6368-49f1-a2ce-bc8909bb22ba.jpg,1,stop_inverted,one,False,073ac29f806d,6d26e36ddd0e,57.498046875
data/processed/test/stop_inverted/93e58130-94f4-4766-b208-317110b96996.jpg,data/processed/train/stop/2896508f-8ac6-4b58-b066-ae5c1c856cd9.jpg,1,stop_inverted,stop,False,9ea7587a939c,6e0122c54451,36.6025390625
data/processed/test/stop_inverted/93e58130-94f4-4766-b208-317110b96996.jpg,data/processed/train/two_up/9feea8d1-9799-44d0-b918-9f3b61699da2.jpg,1,stop_inverted,two_up,False,9ea7587a939c,b683b82b8ba9,34.5908203125
data/processed/test/stop_inverted/93e58130-94f4-4766-b208-317110b96996.jpg,data/processed/train/stop/970516f0-d8d0-411d-bae3-289671376cd8.jpg,1,stop_inverted,stop,False,9ea7587a939c,0e7caaedb77b,40.55859375
data/processed/test/stop_inverted/93e58130-94f4-4766-b208-317110b96996.jpg,data/processed/train/stop_inverted/a15ad8f8-f2e7-45d1-826a-76e23aab48ed.jpg,1,stop_inverted,stop_inverted,True,9ea7587a939c,809871aa94f9,42.546875
data/processed/test/stop_inverted/96cfbcec-acf2-4d02-8fae-82980be0081c.jpg,data/processed/train/stop_inverted/d7f2faa9-e26f-4fa8-85cd-94a6be0aa297.jpg,1,stop_inverted,stop_inverted,True,6127aac04c17,a68dc2efbbdd,19.8134765625
data/processed/test/stop_inverted/96cfbcec-acf2-4d02-8fae-82980be0081c.jpg,data/processed/train/stop_inverted/da20faf5-882c-4955-bb53-84f72afe0ec5.jpg,1,stop_inverted,stop_inverted,True,6127aac04c17,b0ff9baf1f10,46.13671875
data/processed/test/stop_inverted/9a157684-b64b-4f3f-b289-59682cf25b36.jpg,data/processed/train/two_up_inverted/b3dd6bc0-a4a2-449d-ada0-ea3e5970c4c5.jpg,1,stop_inverted,two_up_inverted,False,ec079d4664a5,57a13e07a4bd,39.7529296875
data/processed/test/stop_inverted/9d369cf1-5965-441a-be83-da04824b7345.jpg,data/processed/train/stop_inverted/fbc988ad-29c9-43a4-90ba-09a5defa3a41.jpg,1,stop_inverted,stop_inverted,True,5d44ec35e7c7,6bc245117486,20.7236328125
data/processed/test/stop_inverted/a6e6d00c-c2a4-4a94-9351-b0b5a0c04638.jpg,data/processed/train/four/e0bd56fd-8011-4f90-af39-b5a6b9bcf658.jpg,1,stop_inverted,four,False,cfbed58d0350,ace84d6b582c,50.5771484375
data/processed/test/stop_inverted/a6e6d00c-c2a4-4a94-9351-b0b5a0c04638.jpg,data/processed/train/peace/7db98ff5-f145-4b0c-8216-05d57b185f38.jpg,1,stop_inverted,peace,False,cfbed58d0350,69c7bd872bd2,33.0009765625
data/processed/test/stop_inverted/a6e6d00c-c2a4-4a94-9351-b0b5a0c04638.jpg,data/processed/train/stop/92727e37-3d72-41d5-9180-4ada8b7a566e.jpg,1,stop_inverted,stop,False,cfbed58d0350,9e85b5db453b,35.21484375
data/processed/test/stop_inverted/a6e6d00c-c2a4-4a94-9351-b0b5a0c04638.jpg,data/processed/train/stop_inverted/db537dcb-9c50-4516-bec7-e44522283c15.jpg,1,stop_inverted,stop_inverted,True,cfbed58d0350,92ac2f31581a,60.37109375
data/processed/test/stop_inverted/a6e6d00c-c2a4-4a94-9351-b0b5a0c04638.jpg,data/processed/train/three/dfc941a2-b799-4394-bf33-f1f2015cfe09.jpg,1,stop_inverted,three,False,cfbed58d0350,fd227935dbc4,26.6806640625
data/processed/test/stop_inverted/a6e6d00c-c2a4-4a94-9351-b0b5a0c04638.jpg,data/processed/train/two_up/5bcbac6b-38f3-4f95-b68d-2fd236ee557c.jpg,1,stop_inverted,two_up,False,cfbed58d0350,e1923c17e735,79.3828125
data/processed/test/stop_inverted/abdb8673-5378-4251-8a73-fc7c9b7382bc.jpg,data/processed/train/stop_inverted/a84b1d3b-a59f-4560-a097-2029c49c50a8.jpg,1,stop_inverted,stop_inverted,True,4ad8b4ec9ac0,654f3cc8e770,85.90625
data/processed/test/stop_inverted/acd6c15b-96cd-4e07-9ffd-7efb9ccb1235.jpg,data/processed/train/ok/e892f3c9-2d7b-4540-841c-606bcc722a2e.jpg,1,stop_inverted,ok,False,4c2ceb0851ec,85ea0d4a6c97,43.9833984375
data/processed/test/stop_inverted/acd6c15b-96cd-4e07-9ffd-7efb9ccb1235.jpg,data/processed/train/two_up_inverted/d0014731-0669-496b-ad80-43fe8e0427d3.jpg,1,stop_inverted,two_up_inverted,False,4c2ceb0851ec,1c90574e5e46,45.4677734375
data/processed/test/stop_inverted/acd6c15b-96cd-4e07-9ffd-7efb9ccb1235.jpg,data/processed/train/stop/aac7e02c-20d3-4ac2-a257-48511ea4050a.jpg,1,stop_inverted,stop,False,4c2ceb0851ec,4d7ae54e2ddb,45.1533203125
data/processed/test/stop_inverted/adfbdaf5-ed66-414f-9f41-34f201abd819.jpg,data/processed/train/two_up_inverted/0b3c3dee-5574-4b0a-93d0-6cf78abd192c.jpg,1,stop_inverted,two_up_inverted,False,50673ee1e706,7ccd7c24aa86,26.4423828125
data/processed/test/stop_inverted/b27ed413-6384-48bb-a06e-98335c53aacd.jpg,data/processed/train/stop/8cd0cebf-a657-4809-a7f4-e1a5b824078a.jpg,1,stop_inverted,stop,False,f354463530bc,3401fca1b17e,37.4130859375
data/processed/test/stop_inverted/be71b251-a9f0-4b66-80b2-3dd5394990d4.jpg,data/processed/train/two_up_inverted/591f4e33-86d7-4d41-838a-f94a39d3c078.jpg,1,stop_inverted,two_up_inverted,False,859306d7327a,12c11bc695d8,78.3583984375
data/processed/test/stop_inverted/c02a8f1d-aa62-4828-8406-6fdb1509c0f6.jpg,data/processed/train/four/7e80914c-2f15-4ae2-981e-d35ddeffdb99.jpg,1,stop_inverted,four,False,4ad8b4ec9ac0,42cd5a7a6042,25.42578125
data/processed/test/stop_inverted/c02a8f1d-aa62-4828-8406-6fdb1509c0f6.jpg,data/processed/train/palm/5506b87e-3dda-4577-823f-a25696c3e560.jpg,1,stop_inverted,palm,False,4ad8b4ec9ac0,eb75bcc24de2,112.994140625
data/processed/test/stop_inverted/c0959b68-34d7-4933-9da1-c25571cb9ed7.jpg,data/processed/train/one/e6589cf2-f10b-43b4-bfca-29683d28bd07.jpg,1,stop_inverted,one,False,80d31fb25d8a,20eff5caba1b,77.6875
data/processed/test/stop_inverted/c3ece6af-7f87-42d5-9136-1df8c625d1f6.jpg,data/processed/train/two_up_inverted/843e6609-2d9c-4c86-aca3-80d178e2671f.jpg,1,stop_inverted,two_up_inverted,False,e0161f8fd47b,92cb90f2f730,13.4091796875
data/processed/test/stop_inverted/c8e20e6d-fedd-4f66-9c06-42a6e81e3c34.jpg,data/processed/train/one/1057aadf-ffe9-4a20-b789-3665f375c28f.jpg,1,stop_inverted,one,False,789001dd5315,181a6baee32f,19.7626953125
data/processed/test/stop_inverted/c8e20e6d-fedd-4f66-9c06-42a6e81e3c34.jpg,data/processed/train/stop_inverted/1d121b2d-8fcf-44e7-ae16-67bfe1a22189.jpg,1,stop_inverted,stop_inverted,True,789001dd5315,3edbe00d43b2,43.0654296875
data/processed/test/stop_inverted/c8e20e6d-fedd-4f66-9c06-42a6e81e3c34.jpg,data/processed/train/stop_inverted/a96a9c90-1d58-4dcb-9a18-379e98920022.jpg,1,stop_inverted,stop_inverted,True,789001dd5315,8bf991664ed2,31.0927734375
data/processed/test/stop_inverted/c8edf88d-dacd-4777-b0bc-afffdc39ddde.jpg,data/processed/train/stop_inverted/870a4fa2-1826-4e71-91f5-90bcc73a899f.jpg,1,stop_inverted,stop_inverted,True,38e6d33ac689,7e600d6d1987,39.84375
data/processed/test/stop_inverted/c8edf88d-dacd-4777-b0bc-afffdc39ddde.jpg,data/processed/train/stop_inverted/e9aa3c70-d7ee-4f50-bf3b-2994f7789e78.jpg,1,stop_inverted,stop_inverted,True,38e6d33ac689,7ad250e1c6b8,32.9677734375
data/processed/test/stop_inverted/c92224fa-6459-4929-91ff-ca1856a115c7.jpg,data/processed/train/stop/fd1504b0-e88f-4c1b-b7c2-3283c2a82f0f.jpg,1,stop_inverted,stop,False,3a8a3c0961aa,8648f0fd38d5,68.83984375
data/processed/test/stop_inverted/c92224fa-6459-4929-91ff-ca1856a115c7.jpg,data/processed/train/three/6eecc20a-0b10-4c78-885a-1f94833029fb.jpg,1,stop_inverted,three,False,3a8a3c0961aa,c38c3ec739e2,27.3759765625
data/processed/test/stop_inverted/c92224fa-6459-4929-91ff-ca1856a115c7.jpg,data/processed/train/stop/cbd904ab-e5e7-4e1e-9004-d42bd6868033.jpg,1,stop_inverted,stop,False,3a8a3c0961aa,8e29f1420cfa,36.958984375
data/processed/test/stop_inverted/c99c2490-e2a8-4e5d-8132-50239dfcae68.jpg,data/processed/train/stop_inverted/25c01c57-f8da-41e9-863a-5620a0af7e26.jpg,1,stop_inverted,stop_inverted,True,9929d895b068,913e5bb17390,44.9677734375
data/processed/test/stop_inverted/c99c2490-e2a8-4e5d-8132-50239dfcae68.jpg,data/processed/train/stop_inverted/a0b5a5bd-c614-4817-87c8-86cfebbacc1c.jpg,1,stop_inverted,stop_inverted,True,9929d895b068,25778395f801,47.1953125
data/processed/test/stop_inverted/c99c2490-e2a8-4e5d-8132-50239dfcae68.jpg,data/processed/train/two_up_inverted/fa8257a6-03b0-4bb3-abdc-a3f6c8b0eaa1.jpg,1,stop_inverted,two_up_inverted,False,9929d895b068,efa90fa0604e,39.107421875
data/processed/test/stop_inverted/caf1c583-3d76-4bc4-a1ec-5c8ab7e1828f.jpg,data/processed/train/four/08145405-6a5c-479f-9811-22fcbbd153c2.jpg,1,stop_inverted,four,False,521bcd80513e,38580d6359a0,144.6787109375
data/processed/test/stop_inverted/caf1c583-3d76-4bc4-a1ec-5c8ab7e1828f.jpg,data/processed/train/four/7c74f1ab-bb3d-48db-bc1d-c0f978a7845d.jpg,1,stop_inverted,four,False,521bcd80513e,38580d6359a0,142.8251953125
data/processed/test/stop_inverted/caf1c583-3d76-4bc4-a1ec-5c8ab7e1828f.jpg,data/processed/train/one/86d9a5bd-3956-4b67-8769-3a920fe5801c.jpg,1,stop_inverted,one,False,521bcd80513e,38580d6359a0,181.4541015625
data/processed/test/stop_inverted/caf1c583-3d76-4bc4-a1ec-5c8ab7e1828f.jpg,data/processed/train/one/ff6ee078-d022-4a75-b353-228ceb2b6d21.jpg,1,stop_inverted,one,False,521bcd80513e,8e29f1420cfa,162.2255859375
data/processed/test/stop_inverted/caf1c583-3d76-4bc4-a1ec-5c8ab7e1828f.jpg,data/processed/train/stop_inverted/082c1afd-9aac-4fac-8e59-aa014d4ae8e1.jpg,1,stop_inverted,stop_inverted,True,521bcd80513e,24a32546e426,145.7265625
data/processed/test/stop_inverted/caf1c583-3d76-4bc4-a1ec-5c8ab7e1828f.jpg,data/processed/train/three/0f3e4d01-d8ba-40e1-9494-048e5cd9826c.jpg,1,stop_inverted,three,False,521bcd80513e,84592d434ea9,129.9072265625
data/processed/test/stop_inverted/caf1c583-3d76-4bc4-a1ec-5c8ab7e1828f.jpg,data/processed/train/two_up/cda04b2d-ae3d-4714-be79-3bbce1ed8553.jpg,1,stop_inverted,two_up,False,521bcd80513e,5b0b7fdcb8c0,140.0537109375
data/processed/test/stop_inverted/d0a9ffea-c967-43bb-8a28-dbb53517a7ce.jpg,data/processed/train/stop_inverted/bcb41fcf-a474-4b33-be1c-097402e91b14.jpg,1,stop_inverted,stop_inverted,True,216bf9c35128,2eab9c2c3744,30.025390625
data/processed/test/stop_inverted/db5ca712-e4dd-4296-af3b-8e14459faf2a.jpg,data/processed/train/stop_inverted/1d9576ed-7fcb-4e77-a5ae-3ccd145d7d66.jpg,1,stop_inverted,stop_inverted,True,41543d2640f7,b4f221b516c9,34.4580078125
data/processed/test/stop_inverted/e4bd4573-217d-4987-96f4-df9ac10915d1.jpg,data/processed/train/four/281f9e19-ab22-4115-8b25-1d3cb53bf131.jpg,1,stop_inverted,four,False,eb19cd209580,4d2166a7c1a7,29.369140625
data/processed/test/stop_inverted/e6b486a8-d2f1-4ed1-b0e7-e7efa9353d6d.jpg,data/processed/train/stop/b64273f7-72c8-4efd-b524-a25df430a83b.jpg,1,stop_inverted,stop,False,c14bdfe019c4,1d2f0a0cb930,14.89453125
data/processed/test/stop_inverted/e6d64ebb-3bba-4a89-968b-b4a0d6cd8f3d.jpg,data/processed/train/stop_inverted/2d0d8ebe-836b-40e1-bb14-d398ed331b38.jpg,1,stop_inverted,stop_inverted,True,ec079d4664a5,886591693c7f,30.8681640625
data/processed/test/stop_inverted/eae76460-cc2c-46a7-909e-2b7c33f1187b.jpg,data/processed/train/palm/046e1fee-04b6-4236-bad8-f0831dd1cd79.jpg,1,stop_inverted,palm,False,02019050e98b,f47f59942ddb,25.5341796875
data/processed/test/stop_inverted/eae76460-cc2c-46a7-909e-2b7c33f1187b.jpg,data/processed/train/stop/a7cf830a-b58c-404a-8e38-1a5f9bc5dd93.jpg,1,stop_inverted,stop,False,02019050e98b,9e85b5db453b,75.447265625
data/processed/test/stop_inverted/ed9c76e5-7d7d-4464-a452-392824cc3116.jpg,data/processed/train/three/e943c980-ac57-4f98-ac11-5d87ba9366e9.jpg,1,stop_inverted,three,False,d50f05d9d6ca,42eebb5fd4e9,31.27734375
data/processed/test/stop_inverted/ee7057aa-f465-4aa6-a30e-767fa5051c26.jpg,data/processed/train/three/8b53374d-df86-452f-9487-6da6442cec71.jpg,1,stop_inverted,three,False,bb062ae29069,5b3128016797,63.2255859375
data/processed/test/stop_inverted/ef8ec063-bdc0-437f-a978-81f31db6ef6d.jpg,data/processed/train/three/cc757958-f40b-41f5-9035-2dc7c5f1152a.jpg,1,stop_inverted,three,False,3a8a3c0961aa,6271ba79a6ab,52.5888671875
data/processed/test/stop_inverted/f2f38021-04c0-4d0d-a2eb-b31642f74c77.jpg,data/processed/train/stop/1468c82f-866c-4c03-8b9b-78ed40870cd2.jpg,1,stop_inverted,stop,False,80d31fb25d8a,b683b82b8ba9,36.8603515625
data/processed/test/stop_inverted/f2f38021-04c0-4d0d-a2eb-b31642f74c77.jpg,data/processed/train/stop_inverted/143ce79e-a6ab-4954-8824-6cb4009ef669.jpg,1,stop_inverted,stop_inverted,True,80d31fb25d8a,5b0b7fdcb8c0,52.4072265625
data/processed/test/stop_inverted/f49721ef-3fd4-4206-9992-02e16ec026bc.jpg,data/processed/train/stop_inverted/b38630e6-07b1-4673-9dca-8391280c0d76.jpg,1,stop_inverted,stop_inverted,True,1baaca9af95c,ca788d8190ae,20.1181640625
data/processed/test/stop_inverted/f49721ef-3fd4-4206-9992-02e16ec026bc.jpg,data/processed/train/stop_inverted/e5cf3f96-443f-4a3c-ad85-a9d8414b1b9a.jpg,1,stop_inverted,stop_inverted,True,1baaca9af95c,ca788d8190ae,19.1923828125
data/processed/test/stop_inverted/f49721ef-3fd4-4206-9992-02e16ec026bc.jpg,data/processed/train/stop_inverted/e984d92f-5762-46d1-b531-68a5c75ff3a0.jpg,1,stop_inverted,stop_inverted,True,1baaca9af95c,ca788d8190ae,22.2509765625
data/processed/test/stop_inverted/f49721ef-3fd4-4206-9992-02e16ec026bc.jpg,data/processed/train/stop_inverted/f254a38a-573a-4e2b-b815-25ef70256958.jpg,1,stop_inverted,stop_inverted,True,1baaca9af95c,ca788d8190ae,22.998046875
data/processed/test/stop_inverted/f5f585e3-7245-49cd-9a89-4eabd62cdee5.jpg,data/processed/train/stop/9350bc5d-a27c-4ea5-a151-187d4bebeb05.jpg,1,stop_inverted,stop,False,dcb059a4859a,bd701acdd8c5,16.513671875
data/processed/test/stop_inverted/faaf6501-9c75-4ee7-a821-78259d307f90.jpg,data/processed/train/peace_inverted/b322fbbc-0a84-49fc-8a55-bdca34d39209.jpg,1,stop_inverted,peace_inverted,False,db10bcf94c48,2f71545b205b,37.1640625
data/processed/test/stop_inverted/fcca483d-137b-4a16-ba88-d2ca9dbb6cf1.jpg,data/processed/train/rock/0b65ecea-49a2-4c67-a8e3-5d25ddb4ff81.jpg,1,stop_inverted,rock,False,431af756a1f3,a1201519eaf1,60.99609375
data/processed/test/stop_inverted/fcca483d-137b-4a16-ba88-d2ca9dbb6cf1.jpg,data/processed/train/three/25143505-6d11-4ce5-af94-4e6ad3aff7e7.jpg,1,stop_inverted,three,False,431af756a1f3,897f5be433cb,62.0693359375
data/processed/test/stop_inverted/fcca483d-137b-4a16-ba88-d2ca9dbb6cf1.jpg,data/processed/train/three/5beb702e-3a22-44c9-8096-af82355bbd05.jpg,1,stop_inverted,three,False,431af756a1f3,1d2f0a0cb930,60.91796875
data/processed/test/stop_inverted/fcca483d-137b-4a16-ba88-d2ca9dbb6cf1.jpg,data/processed/train/stop_inverted/b548a4df-954f-4d40-b03e-321e1f41f40e.jpg,1,stop_inverted,stop_inverted,True,431af756a1f3,0611a034d10b,56.533203125
data/processed/test/stop_inverted/fcca483d-137b-4a16-ba88-d2ca9dbb6cf1.jpg,data/processed/train/one/1f9e0253-8733-4ad4-84bc-a490edd7a1b8.jpg,1,stop_inverted,one,False,431af756a1f3,2924c4e20250,28.1328125
data/processed/test/three/00c8058e-9493-48b6-92c4-8ebd7332ac47.jpg,data/processed/train/four/a60fd922-90ce-4e69-acc9-7e3840d305c7.jpg,1,three,four,False,d50f05d9d6ca,65ececfa6345,40.7099609375
data/processed/test/three/00c8058e-9493-48b6-92c4-8ebd7332ac47.jpg,data/processed/train/stop_inverted/d1251648-ac19-4efa-9537-1ef9cb738d36.jpg,1,three,stop_inverted,False,d50f05d9d6ca,6418bb92c428,36.921875
data/processed/test/three/00c8058e-9493-48b6-92c4-8ebd7332ac47.jpg,data/processed/train/three/78bd9211-033c-4812-bfab-c87098f77942.jpg,1,three,three,True,d50f05d9d6ca,65ececfa6345,33.9609375
data/processed/test/three/0d19a250-022d-40ca-9eb3-0d3aa91cdf2e.jpg,data/processed/train/peace/ce09b656-7b55-49a7-b8cd-04f806c63778.jpg,1,three,peace,False,bb062ae29069,696c82ff899c,43.7275390625
data/processed/test/three/0d6d4d35-6123-4293-bf55-b550187f113a.jpg,data/processed/train/ok/57543fb5-6cbb-4f50-afff-2d4910f164f0.jpg,1,three,ok,False,454a5292c60f,f6dc7440a238,26.041015625
data/processed/test/three/0d6d4d35-6123-4293-bf55-b550187f113a.jpg,data/processed/train/peace/9c5d92b4-2d05-46ef-b68e-f000ac72050f.jpg,1,three,peace,False,454a5292c60f,6a6b0c610ba4,48.5830078125
data/processed/test/three/155a9124-17bf-433d-afae-0a13617ecf32.jpg,data/processed/train/two_up/baa80425-4780-49bb-8f99-b4d1180124a4.jpg,1,three,two_up,False,1ac9a5bf52a8,38580d6359a0,42.3037109375
data/processed/test/three/1761e33d-ca27-4882-b814-74486f272c17.jpg,data/processed/train/stop/9f2051e1-95ae-482a-af6e-67db85699721.jpg,1,three,stop,False,d50f05d9d6ca,985dc783ff64,33.693359375
data/processed/test/three/194ca9fe-352e-43d3-8609-02bae3a387dd.jpg,data/processed/train/stop/53277a2c-0f23-42e2-80b2-64685f3a5fff.jpg,1,three,stop,False,1c14dd5bff92,bb138d5db200,33.2841796875
data/processed/test/three/1fcdfe3f-2026-4ae2-91fa-981042d29a78.jpg,data/processed/train/four/71e4c2e7-1dc7-4b64-8d3a-9bb3ac0eab9f.jpg,1,three,four,False,9839de38e7d8,5aecbf002d76,124.1943359375
data/processed/test/three/25dee9cf-682c-4a75-b3b2-b3d38eb26ea4.jpg,data/processed/train/palm/05a82060-ad55-4b65-aac9-462d3153e857.jpg,1,three,palm,False,d50f05d9d6ca,8fe846050173,26.8798828125
data/processed/test/three/2da402ba-45c0-4cf2-b726-0cb09e4c783b.jpg,data/processed/train/three/19a70d66-afea-4ff8-b85c-7f767592e1c7.jpg,1,three,three,True,cee5261f50cd,4deb46875bf9,28.9755859375
data/processed/test/three/31e23387-0d3d-4a3f-9cad-83699f649e5b.jpg,data/processed/train/stop/05080551-b4f7-47e1-88e4-17ba28c9c489.jpg,1,three,stop,False,e6f99a53434c,560761d9719d,37.74609375
data/processed/test/three/31e23387-0d3d-4a3f-9cad-83699f649e5b.jpg,data/processed/train/stop_inverted/da617497-5ea5-4469-b71a-213edaffe76d.jpg,1,three,stop_inverted,False,e6f99a53434c,f6dc7440a238,33.1494140625
data/processed/test/three/31e23387-0d3d-4a3f-9cad-83699f649e5b.jpg,data/processed/train/three/28b7e0ef-144c-4d93-9fba-90e84937eb2b.jpg,1,three,three,True,e6f99a53434c,15a96b77cde6,33.5341796875
data/processed/test/three/32210bc7-90bb-4841-abb8-ede4ec117896.jpg,data/processed/train/peace/08669218-86b1-412c-bc49-9432dd70a2b3.jpg,1,three,peace,False,34791055fddd,7006872c9f95,19.6875
data/processed/test/three/36731b77-fb7b-40b1-9070-4792b3c8458d.jpg,data/processed/train/peace/0ff2599e-73d7-4796-b766-0d2880fd2c38.jpg,1,three,peace,False,3d0d8d0881a6,255bbf0bc1b8,25.453125
data/processed/test/three/36731b77-fb7b-40b1-9070-4792b3c8458d.jpg,data/processed/train/two_up_inverted/ceeb396c-03c7-4308-a0ee-6b1f367ad0d1.jpg,1,three,two_up_inverted,False,3d0d8d0881a6,8d8020d5e5d3,21.4365234375
data/processed/test/three/3a911ece-eacb-4c17-a77a-fb7d2ef9ef3c.jpg,data/processed/train/three/dfc941a2-b799-4394-bf33-f1f2015cfe09.jpg,1,three,three,True,2db15dc3bd9e,fd227935dbc4,26.1259765625
data/processed/test/three/3aa8f48a-1f3a-4ab3-bea1-c19036ac3570.jpg,data/processed/train/fist/61e63995-faab-46f9-ad5c-e248d3535e2c.jpg,1,three,fist,False,1fdc734d207d,964be323d1df,38.466796875
data/processed/test/three/3aa8f48a-1f3a-4ab3-bea1-c19036ac3570.jpg,data/processed/train/stop/a3a9ce7b-5a0c-405d-b564-27e577a526bb.jpg,1,three,stop,False,1fdc734d207d,78a3b9c9fe8d,65.021484375
data/processed/test/three/3aa8f48a-1f3a-4ab3-bea1-c19036ac3570.jpg,data/processed/train/two_up_inverted/f0a462ee-8d41-4383-aaab-7686945eb4e9.jpg,1,three,two_up_inverted,False,1fdc734d207d,60867e021afa,26.4072265625
data/processed/test/three/3f8cf47c-2bd8-4e4d-b25a-740eaa301b87.jpg,data/processed/train/peace/9d650230-8fa6-4392-a341-1e4a7472e115.jpg,1,three,peace,False,17ff2c79d6fd,998f6ad69140,48.701171875
data/processed/test/three/4425ded1-4ca5-4ffc-bdbf-62a2d96ceb97.jpg,data/processed/train/palm/d49980a9-b95e-4ace-a3f9-03cdee7bf0cd.jpg,1,three,palm,False,bf14b86c6458,7af1b54e0a92,44.0595703125
data/processed/test/three/4fef56b7-5425-4dc3-9ff1-415fb5a2b87e.jpg,data/processed/train/stop/a9316da7-fe2d-4eeb-95f8-dc3e8d261674.jpg,1,three,stop,False,46cee56c5695,c872e01c91dc,43.9951171875
data/processed/test/three/53d0e091-7883-47d6-97d1-a32f98cf985a.jpg,data/processed/train/stop_inverted/a9c16f4c-a92d-44a5-8266-1977eb0d1e96.jpg,1,three,stop_inverted,False,fa8fa7bd5f6e,b683b82b8ba9,61.794921875
data/processed/test/three/5b75ceb6-1d55-49d1-a4e4-cb117a50e166.jpg,data/processed/train/peace/814240f3-7e4e-42d0-8b84-f579ed03fb80.jpg,1,three,peace,False,bc7d7cfedd1b,5aecbf002d76,69.6904296875
data/processed/test/three/5b75ceb6-1d55-49d1-a4e4-cb117a50e166.jpg,data/processed/train/peace/f63dc173-ff09-401e-8d32-6db7cbb43271.jpg,1,three,peace,False,bc7d7cfedd1b,9f74496a5abe,33.3173828125
data/processed/test/three/5b75ceb6-1d55-49d1-a4e4-cb117a50e166.jpg,data/processed/train/three/c2512fdd-4bff-4518-9d81-e2c764853120.jpg,1,three,three,True,bc7d7cfedd1b,38580d6359a0,15.73828125
data/processed/test/three/69c4fe7e-0423-48c9-bbde-239816f48bd8.jpg,data/processed/train/peace/414f7539-4fa5-4529-97bb-1572565afc72.jpg,1,three,peace,False,e642a0e185e0,09b13d001b8e,90.5947265625
data/processed/test/three/69c4fe7e-0423-48c9-bbde-239816f48bd8.jpg,data/processed/train/three/5e55b3cd-8a2e-4d3f-9b2b-5cac3897d4fe.jpg,1,three,three,True,e642a0e185e0,09b13d001b8e,63.5302734375
data/processed/test/three/69c4fe7e-0423-48c9-bbde-239816f48bd8.jpg,data/processed/train/three/92e50200-ec2f-491d-88bc-a3e76c8231e5.jpg,1,three,three,True,e642a0e185e0,09b13d001b8e,85.6044921875
data/processed/test/three/69c4fe7e-0423-48c9-bbde-239816f48bd8.jpg,data/processed/train/three/a8b75a79-a4e6-4c19-98e3-c5c7068f0134.jpg,1,three,three,True,e642a0e185e0,91c815c4d36b,29.1943359375
data/processed/test/three/6a9d609f-d024-4207-86ba-113f670e5ffe.jpg,data/processed/train/stop/d143fc48-b7d0-4d06-b51a-e51aed7b62e2.jpg,1,three,stop,False,bc7d7cfedd1b,7ccd7c24aa86,33.490234375
data/processed/test/three/7a61f55d-555b-447e-a6d5-77c0761beac6.jpg,data/processed/train/peace/e2dbaa16-0897-41b8-9a56-4ad988ee2ebd.jpg,1,three,peace,False,f981ca00662e,c663fe914e7f,46.5078125
data/processed/test/three/7b79e6e0-a8bf-420a-a723-3d78808cb026.jpg,data/processed/train/stop_inverted/d27756ab-c4a1-4241-ba89-c0ee62fe4284.jpg,1,three,stop_inverted,False,07e3c25a0b1d,bb138d5db200,35.4140625
data/processed/test/three/7d5f2b89-61ba-422e-928c-5dcaba9d3e65.jpg,data/processed/train/stop/7733024a-1829-44d4-9dda-c48625a2630b.jpg,1,three,stop,False,5254b39296fa,b98ffb38f56f,73.1201171875
data/processed/test/three/7ee51ed2-4b6c-46a4-b3cf-08d4db3c7308.jpg,data/processed/train/peace/88ebb9bb-264d-4a14-bf74-61d6da459721.jpg,1,three,peace,False,6af55aadf102,ea8c6cd73daa,29.3642578125
data/processed/test/three/82878abd-3d96-4254-9ecc-e7ca2538671c.jpg,data/processed/train/three2/c0d756d9-c93e-41a8-8df6-f894052d2d28.jpg,1,three,three2,False,d50f05d9d6ca,326d38341f24,34.775390625
data/processed/test/three/8a2d7b79-fd97-4557-a35c-71c2d348607d.jpg,data/processed/train/palm/cfa8dbf4-c299-420c-8580-ac9b1ce10f70.jpg,1,three,palm,False,162a376510aa,964be323d1df,61.51953125
data/processed/test/three/8a2d7b79-fd97-4557-a35c-71c2d348607d.jpg,data/processed/train/stop_inverted/c9812357-ba09-4bbb-8850-2cb044e00e77.jpg,1,three,stop_inverted,False,162a376510aa,ce3c659264ee,65.8759765625
data/processed/test/three/8a2d7b79-fd97-4557-a35c-71c2d348607d.jpg,data/processed/train/three2/c0d756d9-c93e-41a8-8df6-f894052d2d28.jpg,1,three,three2,False,162a376510aa,326d38341f24,30.9853515625
